global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
132,gulshan_banani_mohakhali,132,pingpong,09/06/2026 09:41:49.000,eNB07356_SB,24.0,Band 41,BD1514B,19.0,Band 41,5.0,78.7,56.7,23.79445,90.416905,-98.0,-88.0
133,gulshan_banani_mohakhali,133,pingpong,09/06/2026 09:41:58.000,BD1514B,19.0,Band 41,eNB07356_SB,24.0,Band 41,9.0,136.5,54.6,23.795597,90.416533,-92.0,-87.0
134,gulshan_banani_mohakhali,134,stable,09/06/2026 09:41:59.000,eNB07356_SB,24.0,Band 41,BD1514B,19.0,Band 41,1.0,14.5,52.2,23.795726,90.416555,-87.0,-89.0
135,gulshan_banani_mohakhali,135,pingpong,09/06/2026 09:43:21.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,82.0,819.8,36.0,23.802119,90.413682,-87.0,-82.0
136,gulshan_banani_mohakhali,136,pingpong,09/06/2026 09:43:26.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,5.0,36.9,26.6,23.802397,90.413499,-84.0,-85.0
137,gulshan_banani_mohakhali,137,stable,09/06/2026 09:43:29.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,3.0,23.3,28.0,23.802584,90.41342,-87.0,-89.0
138,gulshan_banani_mohakhali,138,pingpong,09/06/2026 09:45:22.000,eNB07971_SB,32.0,Band 3,URB-8667-A,85.0,Band 3,113.0,912.8,29.1,23.808655,90.408707,-94.0,-91.0
139,gulshan_banani_mohakhali,139,pingpong,09/06/2026 09:45:24.000,URB-8667-A,85.0,Band 41,eNB07971_SB,32.0,Band 41,2.0,13.0,23.4,23.808719,90.4086,-93.0,-92.0
140,gulshan_banani_mohakhali,140,pingpong,09/06/2026 09:45:25.000,eNB07971_SB,32.0,Band 41,URB-8667-A,85.0,Band 41,1.0,10.9,39.2,23.80881,90.408559,-92.0,-95.0
141,gulshan_banani_mohakhali,141,normal,09/06/2026 09:45:33.000,URB-8667-A,85.0,Band 41,eNB07971_SB,32.0,Band 41,8.0,90.3,40.6,23.809338,90.40796,-90.0,-87.0
142,gulshan_banani_mohakhali,142,normal,09/06/2026 09:45:59.000,eNB07971_SB,32.0,Band 41,URB-8667-A,85.0,Band 1,26.0,176.1,24.4,23.81003,90.406579,-95.0,-96.0
143,gulshan_banani_mohakhali,143,short_stay,09/06/2026 09:46:13.000,URB-8667-A,85.0,Band 1,SITE3586.SECA,165.0,Band 1,14.0,61.9,15.9,23.810242,90.406244,-96.0,-94.0
144,gulshan_banani_mohakhali,144,short_stay,09/06/2026 09:46:14.000,SITE3586.SECA,165.0,Band 1,eNB07971_SB,32.0,Band 1,1.0,7.3,26.3,23.810294,90.4062,-94.0,-92.0
145,gulshan_banani_mohakhali,145,short_stay,09/06/2026 09:46:16.000,eNB07971_SB,32.0,Band 1,URB-2345-B,143.0,Band 1,2.0,27.2,49.0,23.810394,90.405956,-99.0,-98.0
146,gulshan_banani_mohakhali,146,short_stay,09/06/2026 09:46:17.000,URB-2345-B,143.0,Band 1,SITE3586.SECA,165.0,Band 1,1.0,13.0,46.8,23.810411,90.40583,-98.0,-98.0
147,gulshan_banani_mohakhali,147,short_stay,09/06/2026 09:46:18.000,SITE3586.SECA,165.0,Band 1,URB-8667-A,85.0,Band 1,1.0,13.5,48.6,23.810476,90.405718,-98.0,-95.0
148,gulshan_banani_mohakhali,148,short_stay,09/06/2026 09:46:20.000,URB-8667-A,85.0,Band 1,eNB07971_SB,32.0,Band 1,2.0,27.2,49.0,23.810527,90.405457,-87.0,-93.0
149,gulshan_banani_mohakhali,149,pingpong,09/06/2026 09:46:22.000,eNB07971_SB,32.0,Band 1,SITE3586.SECA,165.0,Band 1,2.0,23.7,42.7,23.810503,90.405226,-88.0,-88.0
150,gulshan_banani_mohakhali,150,normal,09/06/2026 09:46:28.000,SITE3586.SECA,165.0,Band 1,eNB07971_SB,32.0,Band 1,6.0,73.6,44.2,23.810543,90.404536,-90.0,-88.0
151,gulshan_banani_mohakhali,151,normal,09/06/2026 09:46:40.000,eNB07971_SB,32.0,Band 1,SITE3586.SECA,165.0,Band 1,12.0,177.0,53.1,23.810396,90.402879,-92.0,-92.0
152,gulshan_banani_mohakhali,152,pingpong,09/06/2026 09:47:10.000,SITE3586.SECA,165.0,Band 41,URB-5894-C,61.0,Band 41,30.0,442.0,53.0,23.808271,90.399458,-97.0,-96.0
153,gulshan_banani_mohakhali,153,normal,09/06/2026 09:47:11.000,URB-5894-C,61.0,Band 41,SITE3586.SECA,165.0,Band 41,1.0,15.0,54.0,23.808176,90.399354,-96.0,-96.0
154,gulshan_banani_mohakhali,154,short_stay,09/06/2026 09:48:10.000,SITE3586.SECA,165.0,Band 41,BD8370A,56.0,Band 41,59.0,550.1,33.6,23.804332,90.396757,-100.0,-95.0
155,gulshan_banani_mohakhali,155,pingpong,09/06/2026 09:48:17.000,BD8370A,56.0,Band 41,URB-5894-C,61.0,Band 41,7.0,69.3,35.6,23.803927,90.396542,-96.0,-104.0
156,gulshan_banani_mohakhali,156,short_stay,09/06/2026 09:48:18.000,URB-5894-C,61.0,Band 41,BD8370A,56.0,Band 41,1.0,12.0,43.2,23.803821,90.396564,-104.0,-99.0
157,gulshan_banani_mohakhali,157,pingpong,09/06/2026 09:48:25.000,BD8370A,56.0,Band 41,SITE3586.SECA,165.0,Band 41,7.0,62.4,32.1,23.803338,90.39632,-96.0,-96.0
158,gulshan_banani_mohakhali,158,stable,09/06/2026 09:48:26.000,SITE3586.SECA,165.0,Band 41,BD8370A,56.0,Band 41,1.0,9.8,35.3,23.803257,90.396281,-96.0,-96.0
159,gulshan_banani_mohakhali,159,pingpong,09/06/2026 09:50:28.000,BD8370A,56.0,Band 3,eNB03634_SB,54.0,Band 3,122.0,938.2,27.7,23.795776,90.394088,-95.0,-100.0
160,gulshan_banani_mohakhali,160,pingpong,09/06/2026 09:50:29.000,eNB03634_SB,54.0,Band 3,BD8370A,56.0,Band 3,1.0,12.9,46.4,23.79566,90.394083,-100.0,-96.0
161,gulshan_banani_mohakhali,161,pingpong,09/06/2026 09:50:32.000,BD8370A,56.0,Band 3,eNB03634_SB,54.0,Band 3,3.0,37.1,44.5,23.795345,90.394018,-100.0,-95.0
162,gulshan_banani_mohakhali,162,pingpong,09/06/2026 09:50:34.000,eNB03634_SB,54.0,Band 3,BD8370A,56.0,Band 3,2.0,25.4,45.7,23.795119,90.393989,-100.0,-94.0
163,gulshan_banani_mohakhali,163,pingpong,09/06/2026 09:50:38.000,BD8370A,56.0,Band 41,eNB03634_SB,54.0,Band 41,4.0,48.7,43.8,23.794689,90.393916,-96.0,-91.0
164,gulshan_banani_mohakhali,164,pingpong,09/06/2026 09:50:41.000,eNB03634_SB,54.0,Band 41,BD8370A,56.0,Band 41,3.0,34.5,41.4,23.794391,90.393832,-98.0,-96.0
165,gulshan_banani_mohakhali,165,stable,09/06/2026 09:50:44.000,BD8370A,56.0,Band 41,eNB03634_SB,54.0,Band 41,3.0,35.6,42.7,23.794084,90.393815,-95.0,-93.0
166,gulshan_banani_mohakhali,166,pingpong,09/06/2026 09:52:06.000,eNB03634_SB,54.0,Band 3,SITE8176.SECC,140.0,Band 3,82.0,946.5,41.6,23.786039,90.392731,-83.0,-84.0
167,gulshan_banani_mohakhali,167,pingpong,09/06/2026 09:52:10.000,SITE8176.SECC,140.0,Band 3,eNB03634_SB,54.0,Band 3,4.0,51.5,46.4,23.785605,90.392557,-84.0,-85.0
168,gulshan_banani_mohakhali,168,pingpong,09/06/2026 09:52:13.000,eNB03634_SB,54.0,Band 3,SITE8176.SECC,140.0,Band 3,3.0,34.1,40.9,23.785307,90.392574,-85.0,-86.0
169,gulshan_banani_mohakhali,169,normal,09/06/2026 09:52:18.000,SITE8176.SECC,140.0,Band 3,eNB03634_SB,54.0,Band 3,5.0,56.9,41.0,23.784891,90.39228,-84.0,-83.0
170,gulshan_banani_mohakhali,170,stable,09/06/2026 09:52:30.000,eNB03634_SB,54.0,Band 1,SITE8176.SECC,140.0,Band 1,12.0,141.8,42.5,23.783684,90.391886,-77.0,-76.0
171,gulshan_banani_mohakhali,171,stable,09/06/2026 09:53:42.000,SITE8176.SECC,140.0,Band 8,BD6776B,52.0,Band 8,72.0,707.6,35.4,23.777967,90.389997,-85.0,-78.0
172,gulshan_banani_mohakhali,172,short_stay,09/06/2026 09:55:21.000,BD6776B,52.0,Band 1,URB-5895-A,51.0,Band 1,99.0,1110.3,40.4,23.768425,90.388624,-98.0,-92.0
173,gulshan_banani_mohakhali,173,short_stay,09/06/2026 09:55:23.000,URB-5895-A,51.0,Band 1,eNB03899_SB,137.0,Band 1,2.0,27.9,50.2,23.768174,90.388621,-98.0,-98.0
174,gulshan_banani_mohakhali,174,short_stay,09/06/2026 09:55:30.000,eNB03899_SB,137.0,Band 1,eNB05460_SB,196.0,Band 1,7.0,71.0,36.5,23.767548,90.388562,-100.0,-99.0
175,gulshan_banani_mohakhali,175,short_stay,09/06/2026 09:55:31.000,eNB05460_SB,196.0,Band 1,URB-5895-A,51.0,Band 1,1.0,10.7,38.5,23.767454,90.388539,-99.0,-92.0
176,gulshan_banani_mohakhali,176,normal,09/06/2026 09:55:34.000,URB-5895-A,51.0,Band 1,eNB03899_SB,137.0,Band 1,3.0,30.2,36.2,23.767186,90.38852,-92.0,-96.0
177,gulshan_banani_mohakhali,177,pingpong,09/06/2026 09:55:56.000,eNB03899_SB,137.0,Band 1,URB-2534-C,40.0,Band 1,22.0,276.1,45.2,23.764799,90.388582,-95.0,-91.0
178,gulshan_banani_mohakhali,178,normal,09/06/2026 09:55:58.000,URB-2534-C,40.0,Band 1,eNB03899_SB,137.0,Band 1,2.0,27.7,49.9,23.764551,90.388604,-91.0,-82.0
179,gulshan_banani_mohakhali,179,pingpong,09/06/2026 09:56:19.000,eNB03899_SB,137.0,Band 1,URB-2534-C,40.0,Band 1,21.0,209.3,35.9,23.762727,90.388716,-94.0,-93.0
180,gulshan_banani_mohakhali,180,pingpong,09/06/2026 09:56:23.000,URB-2534-C,40.0,Band 1,eNB03899_SB,137.0,Band 1,4.0,31.8,28.6,23.762457,90.388719,-94.0,-86.0
181,gulshan_banani_mohakhali,181,normal,09/06/2026 09:56:32.000,eNB03899_SB,137.0,Band 41,URB-2534-C,40.0,Band 41,9.0,105.5,42.2,23.761523,90.388799,-89.0,-91.0
182,gulshan_banani_mohakhali,182,pingpong,09/06/2026 09:56:57.000,URB-2534-C,40.0,Band 1,eNB03899_SB,137.0,Band 1,25.0,330.4,47.6,23.758661,90.389165,-93.0,-88.0
183,gulshan_banani_mohakhali,183,stable,09/06/2026 09:56:59.000,eNB03899_SB,137.0,Band 1,URB-2534-C,40.0,Band 1,2.0,19.9,35.8,23.758503,90.38922,-92.0,-84.0
184,gulshan_banani_mohakhali,184,short_stay,09/06/2026 09:58:13.000,URB-2534-C,40.0,Band 1,SITE1269.SECB,206.0,Band 1,74.0,733.5,35.7,23.752498,90.390736,-88.0,-87.0
185,gulshan_banani_mohakhali,185,pingpong,09/06/2026 09:58:20.000,SITE1269.SECB,206.0,Band 1,SITE3710.SECB,167.0,Band 1,7.0,68.7,35.3,23.751939,90.390985,-98.0,-99.0
186,gulshan_banani_mohakhali,186,short_stay,09/06/2026 09:58:21.000,SITE3710.SECB,167.0,Band 1,SITE1269.SECB,206.0,Band 1,1.0,15.9,57.2,23.751802,90.391029,-99.0,-97.0
187,gulshan_banani_mohakhali,187,normal,09/06/2026 09:58:24.000,SITE1269.SECB,206.0,Band 1,URB-2534-C,40.0,Band 1,3.0,42.5,51.0,23.75146,90.391211,-102.0,-91.0
188,gulshan_banani_mohakhali,188,short_stay,09/06/2026 09:58:42.000,URB-2534-C,40.0,Band 1,SITE1269.SECB,206.0,Band 1,18.0,182.4,36.5,23.750052,90.391847,-98.0,-94.0
189,gulshan_banani_mohakhali,189,short_stay,09/06/2026 09:58:48.000,SITE1269.SECB,206.0,Band 1,eNB09212_SB,185.0,Band 1,6.0,52.8,31.7,23.749668,90.392096,-99.0,-96.0
190,gulshan_banani_mohakhali,190,pingpong,09/06/2026 09:58:50.000,eNB09212_SB,185.0,Band 1,SITE3710.SECB,167.0,Band 1,2.0,14.9,26.8,23.749557,90.392147,-93.0,-95.0
191,gulshan_banani_mohakhali,191,short_stay,09/06/2026 09:58:52.000,SITE3710.SECB,167.0,Band 1,eNB09212_SB,185.0,Band 1,2.0,17.4,31.3,23.749403,90.392178,-96.0,-93.0
192,gulshan_banani_mohakhali,192,short_stay,09/06/2026 09:58:53.000,eNB09212_SB,185.0,Band 1,SITE1269.SECB,206.0,Band 1,1.0,15.5,55.8,23.749295,90.392275,-93.0,-92.0
193,gulshan_banani_mohakhali,193,short_stay,09/06/2026 09:59:00.000,SITE1269.SECB,206.0,Band 1,SITE3710.SECB,167.0,Band 1,7.0,72.4,37.2,23.748747,90.392617,-97.0,-91.0
194,gulshan_banani_mohakhali,194,normal,09/06/2026 09:59:05.000,SITE3710.SECB,167.0,Band 1,URB-2534-C,40.0,Band 1,5.0,46.6,33.6,23.748392,90.392808,-94.0,-91.0
195,gulshan_banani_mohakhali,195,short_stay,09/06/2026 09:59:30.000,URB-2534-C,40.0,Band 1,SITE3710.SECB,167.0,Band 1,25.0,228.3,32.9,23.746851,90.39419,-99.0,-92.0
196,gulshan_banani_mohakhali,196,short_stay,09/06/2026 09:59:35.000,SITE3710.SECB,167.0,Band 3,BD5150B,179.0,Band 3,5.0,45.2,32.5,23.746583,90.394501,-98.0,-96.0
197,gulshan_banani_mohakhali,197,short_stay,09/06/2026 09:59:40.000,BD5150B,179.0,Band 3,eNB09212_SB,185.0,Band 41,5.0,29.6,21.3,23.746393,90.394691,-102.0,-98.0
198,gulshan_banani_mohakhali,198,stable,09/06/2026 09:59:42.000,eNB09212_SB,185.0,Band 41,SITE3710.SECB,167.0,Band 41,2.0,14.3,25.7,23.746338,90.394757,-95.0,-99.0
199,gulshan_banani_mohakhali,199,pingpong,09/06/2026 10:02:59.000,SITE3710.SECB,167.0,Band 1,URB-3990-C,203.0,Band 1,197.0,1478.9,27.0,23.750033,90.404629,-97.0,-101.0
200,gulshan_banani_mohakhali,200,short_stay,09/06/2026 10:03:01.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,2.0,16.9,30.4,23.750168,90.404704,-100.0,-95.0
201,gulshan_banani_mohakhali,201,short_stay,09/06/2026 10:03:03.000,SITE3710.SECB,167.0,Band 41,eNB09212_SB,185.0,Band 41,2.0,23.8,42.8,23.750367,90.404788,-99.0,-98.0
202,gulshan_banani_mohakhali,202,short_stay,09/06/2026 10:03:04.000,eNB09212_SB,185.0,Band 41,URB-3990-C,203.0,Band 41,1.0,2.4,8.6,23.750357,90.404809,-98.0,-96.0
203,gulshan_banani_mohakhali,203,pingpong,09/06/2026 10:03:05.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,1.0,6.4,23.0,23.750413,90.404825,-96.0,-100.0
204,gulshan_banani_mohakhali,204,pingpong,09/06/2026 10:03:11.000,SITE3710.SECB,167.0,Band 41,URB-3990-C,203.0,Band 41,6.0,52.3,31.4,23.750833,90.405014,-88.0,-90.0
205,gulshan_banani_mohakhali,205,normal,09/06/2026 10:03:14.000,URB-3990-C,203.0,Band 41,SITE3710.SECB,167.0,Band 41,3.0,29.2,35.0,23.751014,90.405207,-91.0,-91.0
206,gulshan_banani_mohakhali,206,pingpong,09/06/2026 10:03:25.000,SITE3710.SECB,167.0,Band 1,eNB09212_SB,185.0,Band 1,11.0,94.0,30.8,23.751729,90.405529,-97.0,-104.0
207,gulshan_banani_mohakhali,207,pingpong,09/06/2026 10:03:27.000,eNB09212_SB,185.0,Band 1,SITE3710.SECB,167.0,Band 1,2.0,8.6,15.5,23.751792,90.405578,-101.0,-103.0
208,gulshan_banani_mohakhali,208,normal,09/06/2026 10:03:28.000,SITE3710.SECB,167.0,Band 1,eNB09212_SB,185.0,Band 1,1.0,5.9,21.2,23.751831,90.405617,-103.0,-102.0
209,gulshan_banani_mohakhali,209,pingpong,09/06/2026 10:03:52.000,eNB09212_SB,185.0,Band 1,SITE3182.SECB,41.0,Band 1,24.0,201.9,30.3,23.753312,90.406332,-96.0,-96.0
210,gulshan_banani_mohakhali,210,short_stay,09/06/2026 10:03:54.000,SITE3182.SECB,41.0,Band 1,eNB09212_SB,185.0,Band 1,2.0,17.7,31.9,23.753457,90.406398,-95.0,-97.0
211,gulshan_banani_mohakhali,211,pingpong,09/06/2026 10:03:57.000,eNB09212_SB,185.0,Band 1,SITE3710.SECB,167.0,Band 1,3.0,21.4,25.7,23.753643,90.406394,-100.0,-95.0
212,gulshan_banani_mohakhali,212,pingpong,09/06/2026 10:04:00.000,SITE3710.SECB,167.0,Band 1,eNB09212_SB,185.0,Band 1,3.0,24.6,29.5,23.7538,90.406561,-96.0,-90.0
213,gulshan_banani_mohakhali,213,normal,09/06/2026 10:04:04.000,eNB09212_SB,185.0,Band 1,SITE3710.SECB,167.0,Band 1,4.0,35.5,32.0,23.754102,90.406638,-94.0,-92.0
214,gulshan_banani_mohakhali,214,normal,09/06/2026 10:04:16.000,SITE3710.SECB,167.0,Band 1,eNB09212_SB,185.0,Band 1,12.0,101.7,30.5,23.754931,90.406905,-96.0,-100.0
215,gulshan_banani_mohakhali,215,pingpong,09/06/2026 10:04:29.000,eNB09212_SB,185.0,Band 1,SITE3685.SECC,7.0,Band 1,13.0,94.3,26.1,23.755689,90.407203,-99.0,-104.0
216,gulshan_banani_mohakhali,216,short_stay,09/06/2026 10:04:30.000,SITE3685.SECC,7.0,Band 1,eNB09212_SB,185.0,Band 1,1.0,6.6,23.8,23.755725,90.407254,-104.0,-99.0
217,gulshan_banani_mohakhali,217,pingpong,09/06/2026 10:04:31.000,eNB09212_SB,185.0,Band 1,URB-3341-B,29.0,Band 1,1.0,12.3,44.3,23.755822,90.407313,-99.0,-100.0
218,gulshan_banani_mohakhali,218,normal,09/06/2026 10:04:34.000,URB-3341-B,29.0,Band 1,eNB09212_SB,185.0,Band 1,3.0,16.0,19.2,23.75593,90.407368,-98.0,-101.0
219,gulshan_banani_mohakhali,219,normal,09/06/2026 10:05:09.000,eNB09212_SB,185.0,Band 1,URB-3341-B,29.0,Band 1,35.0,290.8,29.9,23.758244,90.408119,-92.0,-86.0
220,gulshan_banani_mohakhali,220,pingpong,09/06/2026 10:05:21.000,URB-3341-B,29.0,Band 1,eNB09212_SB,185.0,Band 1,12.0,125.9,37.8,23.759294,90.408457,-95.0,-93.0
221,gulshan_banani_mohakhali,221,pingpong,09/06/2026 10:05:26.000,eNB09212_SB,185.0,Band 1,URB-3341-B,29.0,Band 1,5.0,59.2,42.6,23.759767,90.40866,-94.0,-95.0
222,gulshan_banani_mohakhali,222,pingpong,09/06/2026 10:05:29.000,URB-3341-B,29.0,Band 1,eNB09212_SB,185.0,Band 1,3.0,34.2,41.0,23.760045,90.408769,-93.0,-96.0
223,gulshan_banani_mohakhali,223,pingpong,09/06/2026 10:05:32.000,eNB09212_SB,185.0,Band 1,URB-3341-B,29.0,Band 8,3.0,33.2,39.8,23.760325,90.408864,-95.0,-92.0
224,gulshan_banani_mohakhali,224,pingpong,09/06/2026 10:05:34.000,URB-3341-B,29.0,Band 8,eNB09212_SB,185.0,Band 8,2.0,25.1,45.2,23.760473,90.408981,-95.0,-90.0
225,gulshan_banani_mohakhali,225,short_stay,09/06/2026 10:05:38.000,eNB09212_SB,185.0,Band 8,URB-3341-B,29.0,Band 8,4.0,42.7,38.4,23.760799,90.409196,-93.0,-91.0
226,gulshan_banani_mohakhali,226,short_stay,09/06/2026 10:05:45.000,URB-3341-B,29.0,Band 8,SITE3685.SECC,7.0,Band 8,7.0,88.1,45.3,23.761458,90.409595,-96.0,-102.0
227,gulshan_banani_mohakhali,227,short_stay,09/06/2026 10:05:46.000,SITE3685.SECC,7.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,9.6,34.6,23.76152,90.409661,-102.0,-101.0
228,gulshan_banani_mohakhali,228,short_stay,09/06/2026 10:05:51.000,eNB09212_SB,185.0,Band 8,SITE1215.SECB,202.0,Band 8,5.0,66.3,47.7,23.761999,90.410036,-101.0,-105.0
229,gulshan_banani_mohakhali,229,short_stay,09/06/2026 10:05:52.000,SITE1215.SECB,202.0,Band 8,SITE3182.SECB,41.0,Band 8,1.0,11.7,42.1,23.762079,90.410111,-105.0,-102.0
230,gulshan_banani_mohakhali,230,short_stay,09/06/2026 10:05:53.000,SITE3182.SECB,41.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,12.8,46.1,23.76212,90.410229,-102.0,-99.0
231,gulshan_banani_mohakhali,231,short_stay,09/06/2026 10:06:01.000,eNB09212_SB,185.0,Band 8,URB-3341-B,29.0,Band 8,8.0,101.6,45.7,23.76278,90.410812,-92.0,-92.0
232,gulshan_banani_mohakhali,232,pingpong,09/06/2026 10:06:06.000,URB-3341-B,29.0,Band 8,SITE1215.SECB,202.0,Band 8,5.0,68.7,49.5,23.763177,90.411317,-98.0,-99.0
233,gulshan_banani_mohakhali,233,pingpong,09/06/2026 10:06:11.000,SITE1215.SECB,202.0,Band 8,URB-3341-B,29.0,Band 8,5.0,55.6,40.0,23.763485,90.411731,-93.0,-93.0
234,gulshan_banani_mohakhali,234,pingpong,09/06/2026 10:06:19.000,URB-3341-B,29.0,Band 8,SITE1215.SECB,202.0,Band 8,8.0,76.8,34.6,23.764012,90.41218,-97.0,-104.0
235,gulshan_banani_mohakhali,235,pingpong,09/06/2026 10:06:21.000,SITE1215.SECB,202.0,Band 8,URB-3341-B,29.0,Band 8,2.0,24.3,43.7,23.764184,90.412324,-102.0,-102.0
236,gulshan_banani_mohakhali,236,short_stay,09/06/2026 10:06:28.000,URB-3341-B,29.0,Band 3,SITE1215.SECB,202.0,Band 3,7.0,77.9,40.1,23.764748,90.412707,-96.0,-99.0
237,gulshan_banani_mohakhali,237,short_stay,09/06/2026 10:06:30.000,SITE1215.SECB,202.0,Band 3,BD7179A,203.0,Band 3,2.0,13.3,23.9,23.764858,90.412748,-96.0,-98.0
238,gulshan_banani_mohakhali,238,pingpong,09/06/2026 10:06:32.000,BD7179A,203.0,Band 3,URB-3341-B,29.0,Band 3,2.0,24.8,44.6,23.765019,90.412906,-98.0,-96.0
239,gulshan_banani_mohakhali,239,normal,09/06/2026 10:06:36.000,URB-3341-B,29.0,Band 3,BD7179A,203.0,Band 3,4.0,42.3,38.1,23.765347,90.413077,-100.0,-95.0
240,gulshan_banani_mohakhali,240,short_stay,09/06/2026 10:06:49.000,BD7179A,203.0,Band 41,BD9162C,104.0,Band 41,13.0,137.1,38.0,23.766477,90.413522,-98.0,-102.0
241,gulshan_banani_mohakhali,241,short_stay,09/06/2026 10:06:53.000,BD9162C,104.0,Band 41,SITE3685.SECC,7.0,Band 41,4.0,42.8,38.5,23.766841,90.413652,-100.0,-99.0
242,gulshan_banani_mohakhali,242,stable,09/06/2026 10:06:56.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,3.0,30.0,36.0,23.767103,90.413693,-94.0,-92.0
243,gulshan_banani_mohakhali,243,pingpong,09/06/2026 10:08:13.000,BD7179A,203.0,Band 41,SITE1215.SECB,202.0,Band 3,77.0,755.1,35.3,23.770422,90.416143,-96.0,-94.0
244,gulshan_banani_mohakhali,244,stable,09/06/2026 10:08:15.000,SITE1215.SECB,202.0,Band 3,BD7179A,203.0,Band 3,2.0,26.2,47.2,23.770521,90.416361,-95.0,-85.0
245,gulshan_banani_mohakhali,245,short_stay,09/06/2026 10:09:23.000,BD7179A,203.0,Band 41,BD4592C,168.0,Band 41,68.0,855.6,45.3,23.77728,90.419278,-94.0,-89.0
246,gulshan_banani_mohakhali,246,short_stay,09/06/2026 10:09:24.000,BD4592C,168.0,Band 41,BD9162C,104.0,Band 41,1.0,12.0,43.2,23.777388,90.41928,-89.0,-90.0
247,gulshan_banani_mohakhali,247,short_stay,09/06/2026 10:09:26.000,BD9162C,104.0,Band 41,BD7179A,203.0,Band 41,2.0,26.5,47.7,23.777625,90.419251,-93.0,-91.0
248,gulshan_banani_mohakhali,248,pingpong,09/06/2026 10:09:28.000,BD7179A,203.0,Band 41,eNB01278_SB,148.0,Band 41,2.0,26.2,47.2,23.77782,90.419283,-90.0,-92.0
249,gulshan_banani_mohakhali,249,short_stay,09/06/2026 10:09:30.000,eNB01278_SB,148.0,Band 41,BD7179A,203.0,Band 41,2.0,30.2,54.4,23.778078,90.419364,-95.0,-90.0
250,gulshan_banani_mohakhali,250,short_stay,09/06/2026 10:09:37.000,BD7179A,203.0,Band 41,BD4592C,168.0,Band 41,7.0,97.0,49.9,23.778934,90.419446,-95.0,-93.0
251,gulshan_banani_mohakhali,251,pingpong,09/06/2026 10:09:41.000,BD4592C,168.0,Band 41,eNB01278_SB,148.0,Band 41,4.0,49.7,44.7,23.779372,90.419486,-94.0,-95.0
252,gulshan_banani_mohakhali,252,short_stay,09/06/2026 10:09:50.000,eNB01278_SB,148.0,Band 41,BD4592C,168.0,Band 41,9.0,119.1,47.6,23.780392,90.419484,-88.0,-89.0
253,gulshan_banani_mohakhali,253,short_stay,09/06/2026 10:09:58.000,BD4592C,168.0,Band 41,eNB07356_SB,24.0,Band 41,8.0,100.5,45.2,23.781273,90.419401,-89.0,-87.0
254,gulshan_banani_mohakhali,254,normal,09/06/2026 10:10:04.000,eNB07356_SB,24.0,Band 41,eNB01278_SB,148.0,Band 41,6.0,80.8,48.5,23.78199,90.419415,-92.0,-90.0
255,gulshan_banani_mohakhali,255,pingpong,09/06/2026 10:10:33.000,eNB01278_SB,148.0,Band 41,eNB07356_SB,24.0,Band 41,29.0,389.9,48.4,23.785366,90.418976,-85.0,-85.0
256,gulshan_banani_mohakhali,256,pingpong,09/06/2026 10:10:39.000,eNB07356_SB,24.0,Band 41,eNB01278_SB,148.0,Band 41,6.0,79.8,47.9,23.786054,90.418896,-87.0,-82.0
257,gulshan_banani_mohakhali,257,normal,09/06/2026 10:10:41.000,eNB01278_SB,148.0,Band 41,eNB07356_SB,24.0,Band 41,2.0,26.8,48.2,23.786291,90.418933,-84.0,-81.0
258,gulshan_banani_mohakhali,258,pingpong,09/06/2026 10:10:52.000,eNB07356_SB,24.0,Band 1,eNB01278_SB,148.0,Band 1,11.0,121.9,39.9,23.787329,90.418695,-77.0,-76.0
259,gulshan_banani_mohakhali,259,normal,09/06/2026 10:10:53.000,eNB01278_SB,148.0,Band 1,eNB07356_SB,24.0,Band 1,1.0,17.5,63.0,23.787486,90.418682,-76.0,-75.0
260,gulshan_banani_mohakhali,260,pingpong,09/06/2026 10:11:52.000,eNB07356_SB,24.0,Band 1,eNB01278_SB,148.0,Band 1,59.0,587.5,35.8,23.792452,90.417549,-99.0,-91.0
261,gulshan_banani_mohakhali,261,normal,09/06/2026 10:11:55.000,eNB01278_SB,148.0,Band 1,eNB07356_SB,24.0,Band 1,3.0,29.0,34.8,23.792707,90.417503,-95.0,-88.0
262,gulshan_banani_mohakhali,262,pingpong,09/06/2026 10:12:09.000,eNB07356_SB,24.0,Band 1,BD1514B,19.0,Band 1,14.0,156.8,40.3,23.794031,90.417085,-81.0,-83.0
263,gulshan_banani_mohakhali,263,pingpong,09/06/2026 10:12:19.000,BD1514B,19.0,Band 1,eNB07356_SB,24.0,Band 1,10.0,106.6,38.4,23.794905,90.416744,-89.0,-91.0
