Time,Longitude,Latitude,Speed(km/h),LTE-S_PCell PCI,LTE-S_PCell EARFCN,LTE-S_Band,LTE-S_eNB-ID,LTE-S_PLMN ID,LTE-S_Cell Name,LTE-S_PCell RSRP,LTE-S_PCell RSRQ,LTE-S_PCell RSSI,LTE-S_PCell SINR,LTE-S_PCell CQI,LTE-S_Best_N1_Cell_ID,LTE-S_Best_N1_RSRP,LTE-S_Best_N2_Cell_ID,LTE-S_Best_N2_RSRP,LTE-S_Best_N3_Cell_ID,LTE-S_Best_N3_RSRP,LTE-S_Total Phy DL TP(Kbps),LTE-S_Total Phy UL TP(Kbps),Round Trip Time,Rx TCP/UDP Throughput,Tx TCP/UDP Throughput,Packet Loss (%)
09/06/2026 09:01:55.000,90.418756,23.774441,28.2,203.0,250.0,Band 1,730,101,BD7179A,-68.0,-8.0,-39.0,20.9,14,203,-68.0,136,-85.0,197,-83.0,89965,11177,33.5,85115,10338,0.65
09/06/2026 09:01:56.000,90.41879,23.774502,29.6,203.0,250.0,Band 1,730,101,BD7179A,-74.0,-13.0,-41.0,7.0,8,203,-74.0,136,-89.0,197,-88.0,31372,3018,52.6,29920,2738,0.79
09/06/2026 09:01:57.000,90.41879,23.774612,31.2,203.0,250.0,Band 1,730,101,BD7179A,-75.0,-17.0,-39.0,7.9,7,203,-75.0,136,-85.0,197,-82.0,26562,3297,74.6,24367,3003,1.48
09/06/2026 09:01:58.000,90.418847,23.774746,35.4,203.0,250.0,Band 1,730,101,BD7179A,-83.0,-17.0,-45.0,4.0,5,203,-83.0,136,-88.0,197,-90.0,15280,1829,72.5,14031,1713,1.59
09/06/2026 09:01:59.000,90.418874,23.774821,34.2,203.0,250.0,Band 1,730,101,BD7179A,-86.0,-10.0,-55.0,-3.8,1,203,-86.0,136,-88.0,197,-91.0,2350,294,100.4,2165,276,2.12
09/06/2026 09:02:00.000,90.418893,23.774884,30.7,203.0,250.0,Band 1,730,101,BD7179A,-86.0,-10.0,-56.0,-6.0,1,203,-86.0,136,-89.0,197,-91.0,2375,265,93.5,2245,241,2.09
09/06/2026 09:02:01.000,90.418893,23.774986,29.5,203.0,250.0,Band 1,730,101,BD7179A,-86.0,-14.0,-52.0,-5.6,1,203,-86.0,136,-85.0,197,-95.0,2329,273,106.1,2213,254,2.25
09/06/2026 09:02:02.000,90.418907,23.775013,25.5,203.0,250.0,Band 1,730,101,BD7179A,-86.0,-15.0,-53.0,-2.5,1,203,-86.0,136,-89.0,197,-96.0,2682,286,101.0,2445,261,2.24
09/06/2026 09:02:03.000,90.418867,23.775076,23.0,203.0,250.0,Band 1,730,101,BD7179A,-79.0,-7.0,-53.0,1.3,3,203,-79.0,136,-96.0,197,-95.0,6312,761,86.5,5822,729,2.05
09/06/2026 09:02:04.000,90.418862,23.77513,20.4,203.0,250.0,Band 1,730,101,BD7179A,-81.0,-10.0,-50.0,-1.1,2,203,-81.0,136,-93.0,197,-99.0,4134,515,88.2,3724,467,2.01
09/06/2026 09:02:05.000,90.418899,23.775192,16.1,203.0,250.0,Band 1,730,101,BD7179A,-80.0,-12.0,-50.0,4.2,4,203,-80.0,136,-94.0,197,-100.0,9622,946,77.5,8717,873,1.61
09/06/2026 09:02:06.000,90.41886,23.775229,15.2,203.0,250.0,Band 1,730,101,BD7179A,-79.0,-18.0,-43.0,2.3,3,203,-79.0,136,-94.0,197,-97.0,6457,644,78.8,6192,580,1.61
09/06/2026 09:02:07.000,90.418911,23.77524,10.5,203.0,1600.0,Band 3,730,101,BD7179A,-79.0,-10.0,-48.0,3.0,5,203,-79.0,136,-94.0,197,-101.0,14560,1596,81.2,13927,1491,1.37
09/06/2026 09:02:08.000,90.418881,23.775277,10.5,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-15.0,-43.0,6.7,6,203,-77.0,136,-95.0,197,-97.0,19918,2169,64.3,18997,1964,1.9
09/06/2026 09:02:09.000,90.418924,23.775252,4.6,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-15.0,-43.0,-0.5,3,203,-78.0,136,-92.0,197,-102.0,6062,756,88.7,5755,709,1.78
09/06/2026 09:02:10.000,90.418914,23.775284,4.2,203.0,1600.0,Band 3,730,101,BD7179A,-84.0,-10.0,-52.0,-3.6,1,203,-84.0,136,-92.0,197,-101.0,2436,274,98.0,2333,255,2.36
09/06/2026 09:02:11.000,90.418952,23.775276,5.2,203.0,1600.0,Band 3,730,101,BD7179A,-82.0,-12.0,-52.0,-0.4,2,203,-82.0,136,-94.0,197,-108.0,3741,394,86.8,3485,354,1.89
09/06/2026 09:02:12.000,90.418964,23.775265,4.8,203.0,1600.0,Band 3,730,101,BD7179A,-81.0,-6.0,-54.0,4.3,5,203,-81.0,88,-87.0,136,-90.0,14922,1748,79.5,13885,1593,1.4
09/06/2026 09:02:13.000,90.418927,23.775266,1.8,203.0,1600.0,Band 3,730,101,BD7179A,-82.0,-6.0,-53.0,2.2,5,203,-82.0,88,-84.0,136,-90.0,13835,1501,76.0,12623,1432,1.97
09/06/2026 09:02:14.000,90.418975,23.775281,3.1,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-14.0,-44.0,6.2,6,203,-78.0,88,-90.0,136,-90.0,19354,2032,68.1,18010,1845,1.66
09/06/2026 09:02:15.000,90.419021,23.775321,6.8,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-10.0,-47.0,1.9,4,203,-77.0,88,-89.0,136,-91.0,10084,999,78.4,9107,926,1.68
09/06/2026 09:02:16.000,90.419016,23.775337,8.7,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-13.0,-43.0,6.2,7,203,-77.0,88,-89.0,136,-82.0,23808,2622,60.9,22644,2427,1.61
09/06/2026 09:02:17.000,90.41901,23.775387,12.6,203.0,1600.0,Band 3,730,101,BD7179A,-82.0,-14.0,-46.0,-3.3,2,203,-82.0,88,-95.0,136,-89.0,3538,423,92.6,3251,387,1.49
09/06/2026 09:02:18.000,90.419009,23.775439,12.6,203.0,1600.0,Band 3,730,101,BD7179A,-81.0,-11.0,-50.0,4.7,6,203,-81.0,88,-96.0,136,-90.0,20126,2321,71.6,18675,2100,1.44
09/06/2026 09:02:19.000,90.41899,23.77547,17.0,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-16.0,-41.0,6.5,7,203,-77.0,88,-98.0,136,-95.0,24039,2435,58.4,22589,2240,1.69
09/06/2026 09:02:20.000,90.419033,23.775476,14.9,203.0,1600.0,Band 3,730,101,BD7179A,-81.0,-8.0,-52.0,-0.6,3,203,-81.0,88,-96.0,136,-92.0,6558,620,77.0,6082,567,1.88
09/06/2026 09:02:21.000,90.419022,23.775538,15.3,203.0,1600.0,Band 3,730,101,BD7179A,-79.0,-15.0,-42.0,5.8,6,203,-79.0,88,-91.0,136,-95.0,18699,1881,79.9,17605,1718,1.0
09/06/2026 09:02:22.000,90.419029,23.775576,14.1,203.0,1600.0,Band 3,730,101,BD7179A,-75.0,-18.0,-37.0,7.1,7,203,-75.0,88,-95.0,136,-90.0,25268,2543,68.9,23775,2307,1.25
09/06/2026 09:02:23.000,90.419015,23.775553,14.7,203.0,1600.0,Band 3,730,101,BD7179A,-79.0,-15.0,-45.0,3.2,5,203,-79.0,88,-95.0,136,-87.0,13547,1499,76.0,12863,1401,1.91
09/06/2026 09:02:24.000,90.419012,23.775578,16.9,203.0,1600.0,Band 3,730,101,BD7179A,-80.0,-10.0,-52.0,11.6,9,203,-80.0,136,-88.0,197,-95.0,38408,3884,51.6,35387,3649,0.89
09/06/2026 09:02:25.000,90.418991,23.775628,14.0,203.0,1600.0,Band 3,730,101,BD7179A,-80.0,-14.0,-46.0,3.5,4,203,-80.0,136,-85.0,197,-95.0,10622,1104,87.1,9900,996,1.86
09/06/2026 09:02:26.000,90.419046,23.775628,11.1,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-10.0,-47.0,7.7,7,203,-78.0,136,-86.0,197,-99.0,23027,2610,66.1,21825,2401,1.24
09/06/2026 09:02:27.000,90.41905,23.775653,11.1,203.0,1600.0,Band 3,730,101,BD7179A,-80.0,-7.0,-50.0,-1.9,2,203,-80.0,136,-87.0,197,-93.0,3975,395,81.8,3669,363,1.79
09/06/2026 09:02:28.000,90.419086,23.775653,11.6,203.0,1600.0,Band 3,730,101,BD7179A,-83.0,-16.0,-46.0,3.9,4,203,-83.0,136,-85.0,197,-97.0,9529,1197,81.0,8900,1143,1.68
09/06/2026 09:02:29.000,90.419088,23.775712,11.2,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-13.0,-43.0,4.9,6,203,-77.0,136,-89.0,197,-93.0,19515,2361,78.6,17789,2193,1.28
09/06/2026 09:02:30.000,90.419071,23.775759,10.8,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-11.0,-45.0,5.7,5,203,-78.0,136,-94.0,197,-92.0,15192,1481,70.2,13831,1340,1.61
09/06/2026 09:02:31.000,90.419071,23.775808,14.2,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-11.0,-48.0,1.9,5,203,-78.0,136,-93.0,197,-93.0,13906,1385,85.5,13175,1310,1.43
09/06/2026 09:02:32.000,90.419066,23.775891,16.2,203.0,1600.0,Band 3,730,101,BD7179A,-78.0,-15.0,-44.0,-3.4,1,203,-78.0,136,-96.0,197,-92.0,2491,281,106.2,2364,254,1.98
09/06/2026 09:02:33.000,90.41908,23.775921,17.0,203.0,1600.0,Band 3,730,101,BD7179A,-79.0,-17.0,-44.0,5.0,6,203,-79.0,136,-94.0,197,-86.0,19976,1929,79.5,19032,1768,1.04
09/06/2026 09:02:34.000,90.419081,23.775951,15.2,203.0,1600.0,Band 3,730,101,BD7179A,-77.0,-11.0,-46.0,5.2,5,203,-77.0,136,-95.0,197,-88.0,14925,1836,69.7,14272,1653,1.42
09/06/2026 09:02:35.000,90.419087,23.776049,18.4,203.0,1600.0,Band 3,730,101,BD7179A,-72.0,-15.0,-37.0,9.4,8,203,-72.0,136,-97.0,197,-89.0,29419,3720,57.2,27339,3399,0.91
09/06/2026 09:02:36.000,90.41906,23.776035,12.1,203.0,1600.0,Band 3,730,101,BD7179A,-74.0,-14.0,-41.0,11.1,9,203,-74.0,168,-93.0,197,-93.0,39802,4462,60.7,36705,4126,1.46
09/06/2026 09:02:37.000,90.419057,23.776087,13.7,203.0,1600.0,Band 3,730,101,BD7179A,-75.0,-18.0,-40.0,5.3,6,203,-75.0,168,-89.0,197,-94.0,19259,1826,63.0,17809,1653,1.41
09/06/2026 09:02:38.000,90.419125,23.776089,16.1,203.0,1600.0,Band 3,730,101,BD7179A,-76.0,-13.0,-42.0,10.3,7,203,-76.0,168,-93.0,197,-90.0,22841,2636,64.2,21198,2507,1.3
09/06/2026 09:02:39.000,90.419115,23.77614,16.7,203.0,1600.0,Band 3,730,101,BD7179A,-79.0,-13.0,-45.0,8.6,7,203,-79.0,168,-95.0,197,-89.0,25811,2772,69.4,24723,2547,1.56
09/06/2026 09:02:40.000,90.419098,23.776231,14.7,203.0,1600.0,Band 3,730,101,BD7179A,-82.0,-15.0,-46.0,2.3,4,203,-82.0,168,-100.0,197,-91.0,9621,928,75.2,9017,889,1.61
09/06/2026 09:02:41.000,90.419123,23.776261,13.4,203.0,1600.0,Band 3,730,101,BD7179A,-83.0,-19.0,-40.0,3.8,4,203,-83.0,168,-101.0,197,-95.0,10570,1074,81.1,10130,978,1.91
09/06/2026 09:02:42.000,90.419173,23.776259,11.3,203.0,1600.0,Band 3,730,101,BD7179A,-80.0,-9.0,-50.0,6.6,6,203,-80.0,168,-102.0,197,-97.0,21001,2622,73.2,19377,2468,1.47
09/06/2026 09:02:43.000,90.419134,23.776349,13.1,203.0,1600.0,Band 3,730,101,BD7179A,-83.0,-11.0,-52.0,-1.1,3,203,-83.0,168,-101.0,197,-94.0,6568,699,84.7,6138,656,1.74
09/06/2026 09:02:44.000,90.41914,23.776355,14.7,203.0,1600.0,Band 3,730,101,BD7179A,-84.0,-8.0,-57.0,-2.4,1,203,-84.0,168,-100.0,197,-98.0,2489,297,92.5,2370,277,2.12
09/06/2026 09:02:45.000,90.419136,23.776388,19.2,203.0,1600.0,Band 3,730,101,BD7179A,-86.0,-7.0,-58.0,-5.0,1,203,-86.0,168,-101.0,197,-96.0,2396,291,90.0,2179,268,1.74
09/06/2026 09:02:46.000,90.419102,23.776433,17.7,203.0,1600.0,Band 3,730,101,BD7179A,-88.0,-17.0,-52.0,-6.0,1,203,-88.0,168,-102.0,197,-98.0,2417,286,84.9,2248,262,1.93
09/06/2026 09:02:47.000,90.419146,23.776439,18.6,203.0,3772.0,Band 8,730,101,BD7179A,-93.0,-19.0,-54.0,-6.0,1,203,-93.0,168,-104.0,197,-100.0,2478,264,86.8,2331,244,2.19
09/06/2026 09:02:48.000,90.419161,23.776515,18.3,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-11.0,-56.0,-5.8,1,203,-87.0,171,-100.0,51,-97.0,2589,290,90.4,2444,271,2.53
09/06/2026 09:02:49.000,90.419178,23.776602,20.4,203.0,3772.0,Band 8,730,101,BD7179A,-83.0,-17.0,-47.0,-1.2,2,203,-83.0,171,-93.0,51,-96.0,3797,456,88.5,3518,415,1.95
09/06/2026 09:02:50.000,90.419168,23.776653,17.8,203.0,3772.0,Band 8,730,101,BD7179A,-84.0,-9.0,-53.0,-1.5,3,203,-84.0,171,-98.0,51,-94.0,6353,654,86.7,5910,595,1.76
09/06/2026 09:02:51.000,90.419196,23.776689,16.9,203.0,3772.0,Band 8,730,101,BD7179A,-78.0,-15.0,-44.0,3.7,6,203,-78.0,171,-101.0,51,-102.0,19735,2256,63.0,18134,2099,1.75
09/06/2026 09:02:52.000,90.41919,23.776716,17.6,203.0,3772.0,Band 8,730,101,BD7179A,-84.0,-13.0,-50.0,0.6,3,203,-84.0,171,-101.0,51,-103.0,6760,674,90.0,6248,636,1.66
09/06/2026 09:02:53.000,90.419198,23.776769,15.9,203.0,3772.0,Band 8,730,101,BD7179A,-82.0,-8.0,-56.0,5.3,6,203,-82.0,171,-104.0,51,-102.0,19318,1941,66.6,18450,1858,1.56
09/06/2026 09:02:54.000,90.419177,23.776708,12.6,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-12.0,-55.0,-5.8,1,203,-87.0,171,-110.0,51,-104.0,2355,283,90.7,2189,259,1.96
09/06/2026 09:02:55.000,90.41916,23.776747,13.4,203.0,3772.0,Band 8,730,101,BD7179A,-84.0,-11.0,-52.0,-3.6,2,203,-84.0,171,-106.0,51,-103.0,3576,366,94.3,3221,338,1.85
09/06/2026 09:02:56.000,90.419218,23.776798,15.3,203.0,3772.0,Band 8,730,101,BD7179A,-82.0,-13.0,-50.0,0.7,3,203,-82.0,171,-115.0,51,-103.0,6243,624,94.7,5655,580,1.93
09/06/2026 09:02:57.000,90.419214,23.776798,18.4,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-13.0,-54.0,-6.0,1,203,-87.0,171,-113.0,51,-105.0,2534,252,86.1,2328,237,2.44
09/06/2026 09:02:58.000,90.419234,23.776862,15.8,203.0,3772.0,Band 8,730,101,BD7179A,-84.0,-4.0,-58.0,-3.1,1,203,-84.0,171,-112.0,51,-100.0,2363,285,95.5,2176,268,2.31
09/06/2026 09:02:59.000,90.419241,23.776904,14.8,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-15.0,-51.0,-5.4,1,203,-87.0,171,-109.0,51,-101.0,2566,253,88.5,2362,234,1.86
09/06/2026 09:03:00.000,90.419236,23.776948,14.9,203.0,3772.0,Band 8,730,101,BD7179A,-77.0,-9.0,-46.0,2.6,4,203,-77.0,104,-97.0,24,-98.0,9702,969,84.9,9061,883,2.07
09/06/2026 09:03:01.000,90.419231,23.77699,13.6,203.0,3772.0,Band 8,730,101,BD7179A,-80.0,-19.0,-40.0,5.4,4,203,-80.0,104,-98.0,24,-98.0,9996,1106,86.5,9039,997,1.93
09/06/2026 09:03:02.000,90.41926,23.777049,16.2,203.0,3772.0,Band 8,730,101,BD7179A,-81.0,-11.0,-48.0,-2.2,2,203,-81.0,104,-95.0,24,-99.0,3561,411,84.5,3221,380,1.89
09/06/2026 09:03:03.000,90.419257,23.777099,15.2,203.0,3772.0,Band 8,730,101,BD7179A,-85.0,-19.0,-47.0,-1.4,2,203,-85.0,104,-96.0,24,-102.0,3945,425,86.9,3627,405,2.02
09/06/2026 09:03:04.000,90.419262,23.777119,19.7,203.0,3772.0,Band 8,730,101,BD7179A,-81.0,-4.0,-55.0,2.7,5,203,-81.0,104,-102.0,24,-99.0,14185,1566,67.2,13286,1442,1.73
09/06/2026 09:03:05.000,90.419271,23.777165,18.5,203.0,3772.0,Band 8,730,101,BD7179A,-85.0,-10.0,-54.0,-4.2,1,203,-85.0,104,-102.0,24,-99.0,2528,287,85.3,2419,263,2.19
09/06/2026 09:03:06.000,90.419311,23.777207,17.0,203.0,3772.0,Band 8,730,101,BD7179A,-91.0,-12.0,-58.0,-5.3,1,203,-91.0,104,-102.0,24,-100.0,2367,253,97.5,2250,234,2.29
09/06/2026 09:03:07.000,90.41933,23.777264,21.0,203.0,3772.0,Band 8,730,101,BD7179A,-82.0,-6.0,-54.0,5.2,6,203,-82.0,104,-100.0,24,-103.0,20554,2599,86.2,18648,2473,1.52
09/06/2026 09:03:08.000,90.419338,23.777303,20.9,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-13.0,-54.0,-6.0,1,203,-87.0,104,-97.0,24,-109.0,2693,323,97.0,2427,298,2.32
09/06/2026 09:03:09.000,90.419319,23.777386,21.1,203.0,3772.0,Band 8,730,101,BD7179A,-88.0,-8.0,-61.0,-4.7,1,203,-88.0,104,-101.0,24,-107.0,2372,277,93.0,2253,249,2.27
09/06/2026 09:03:10.000,90.419281,23.777458,16.2,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-9.0,-57.0,-6.0,1,203,-87.0,104,-99.0,24,-102.0,2639,298,96.2,2520,269,2.1
09/06/2026 09:03:11.000,90.419317,23.777527,15.6,203.0,3772.0,Band 8,730,101,BD7179A,-83.0,-10.0,-54.0,2.6,4,203,-83.0,104,-107.0,24,-101.0,10644,1080,77.9,9858,982,1.73
09/06/2026 09:03:12.000,90.419348,23.77761,19.9,203.0,3772.0,Band 8,730,101,BD7179A,-80.0,-12.0,-46.0,2.5,4,203,-80.0,51,-91.0,148,-98.0,10276,1254,81.9,9638,1135,1.84
09/06/2026 09:03:13.000,90.419342,23.777678,21.0,203.0,3772.0,Band 8,730,101,BD7179A,-80.0,-17.0,-44.0,3.2,3,203,-80.0,51,-94.0,148,-96.0,6222,760,84.7,5699,692,2.07
09/06/2026 09:03:14.000,90.419357,23.777687,18.8,203.0,3772.0,Band 8,730,101,BD7179A,-80.0,-11.0,-47.0,-4.2,1,203,-80.0,51,-95.0,148,-99.0,2363,279,99.9,2181,253,2.09
09/06/2026 09:03:15.000,90.419377,23.777706,21.0,203.0,3772.0,Band 8,730,101,BD7179A,-83.0,-16.0,-46.0,-2.0,3,203,-83.0,51,-93.0,148,-98.0,6498,719,83.6,6038,652,1.86
09/06/2026 09:03:16.000,90.419395,23.777741,22.0,203.0,3772.0,Band 8,730,101,BD7179A,-82.0,-9.0,-52.0,0.7,3,203,-82.0,51,-91.0,148,-101.0,6336,602,85.0,5946,572,1.66
09/06/2026 09:03:17.000,90.419412,23.777803,21.7,203.0,3772.0,Band 8,730,101,BD7179A,-79.0,-11.0,-48.0,6.8,7,203,-79.0,51,-92.0,148,-102.0,23795,2529,71.3,21704,2407,1.23
09/06/2026 09:03:18.000,90.419388,23.777845,21.2,203.0,3772.0,Band 8,730,101,BD7179A,-80.0,-13.0,-48.0,5.9,6,203,-80.0,51,-97.0,148,-96.0,20225,1962,67.9,18691,1882,1.64
09/06/2026 09:03:19.000,90.419424,23.777907,17.0,203.0,3772.0,Band 8,730,101,BD7179A,-84.0,-11.0,-52.0,-3.0,1,203,-84.0,51,-99.0,148,-100.0,2488,288,100.5,2340,266,2.3
09/06/2026 09:03:20.000,90.419376,23.777981,16.7,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-12.0,-55.0,-6.0,1,203,-87.0,51,-92.0,148,-97.0,2468,281,96.4,2288,267,2.4
09/06/2026 09:03:21.000,90.419399,23.778002,19.4,203.0,3772.0,Band 8,730,101,BD7179A,-91.0,-10.0,-60.0,-6.0,1,203,-91.0,51,-94.0,148,-97.0,2372,275,106.6,2142,254,1.87
09/06/2026 09:03:22.000,90.419407,23.778066,20.1,203.0,3772.0,Band 8,730,101,BD7179A,-87.0,-11.0,-59.0,-4.2,2,203,-87.0,51,-103.0,148,-96.0,3875,411,92.3,3505,378,2.52
09/06/2026 09:03:23.000,90.419425,23.778088,18.5,203.0,3772.0,Band 8,730,101,BD7179A,-88.0,-13.0,-56.0,-5.2,2,203,-88.0,51,-97.0,148,-96.0,3632,417,82.7,3303,388,2.01
09/06/2026 09:03:24.000,90.419467,23.778101,21.3,203.0,3772.0,Band 8,730,101,BD7179A,-89.0,-18.0,-53.0,-3.8,1,203,-89.0,197,-89.0,136,-94.0,2480,272,84.3,2298,247,2.21
09/06/2026 09:03:25.000,90.419489,23.778106,14.8,203.0,3772.0,Band 8,730,101,BD7179A,-89.0,-13.0,-56.0,-6.0,1,203,-89.0,197,-88.0,136,-95.0,2421,287,91.8,2224,273,2.19
09/06/2026 09:03:26.000,90.419433,23.778136,12.5,203.0,3772.0,Band 8,730,101,BD7179A,-90.0,-14.0,-54.0,-3.1,1,203,-90.0,197,-91.0,136,-95.0,2369,251,106.1,2148,233,2.42
09/06/2026 09:03:27.000,90.419376,23.778133,14.8,203.0,3772.0,Band 8,730,101,BD7179A,-90.0,-10.0,-60.0,-6.0,1,203,-90.0,197,-92.0,136,-94.0,2476,290,97.1,2375,272,2.14
09/06/2026 09:03:28.000,90.419401,23.778197,14.2,203.0,3772.0,Band 8,730,101,BD7179A,-99.0,-12.0,-69.0,-6.0,1,203,-99.0,197,-95.0,136,-93.0,2527,317,101.8,2342,295,2.05
09/06/2026 09:03:29.000,90.41937,23.778287,16.7,203.0,3772.0,Band 8,730,101,BD7179A,-99.0,-9.0,-67.0,-6.0,1,203,-99.0,197,-97.0,136,-96.0,2567,279,94.6,2405,266,2.46
09/06/2026 09:03:30.000,90.419375,23.778301,17.8,203.0,3772.0,Band 8,730,101,BD7179A,-96.0,-14.0,-64.0,-6.0,1,203,-96.0,197,-102.0,136,-96.0,2632,259,85.1,2395,245,2.24
09/06/2026 09:03:31.000,90.419403,23.778332,13.2,203.0,3772.0,Band 8,730,101,BD7179A,-95.0,-12.0,-64.0,-6.0,1,203,-95.0,197,-97.0,136,-98.0,2336,286,83.6,2106,257,2.16
09/06/2026 09:03:32.000,90.419355,23.778412,13.7,203.0,3772.0,Band 8,730,101,BD7179A,-95.0,-16.0,-60.0,-6.0,1,203,-95.0,197,-95.0,136,-95.0,2569,312,91.9,2321,281,1.7
09/06/2026 09:03:33.000,90.419306,23.778446,11.8,203.0,3772.0,Band 8,730,101,BD7179A,-92.0,-19.0,-53.0,-6.0,1,203,-92.0,197,-97.0,136,-98.0,2340,242,85.2,2241,225,2.16
09/06/2026 09:03:34.000,90.419334,23.77849,17.5,203.0,3772.0,Band 8,730,101,BD7179A,-92.0,-8.0,-64.0,-6.0,2,203,-92.0,197,-104.0,136,-100.0,3553,406,76.1,3213,368,2.07
09/06/2026 09:03:35.000,90.419351,23.778518,15.6,203.0,3772.0,Band 8,730,101,BD7179A,-89.0,-11.0,-57.0,-3.3,2,203,-89.0,197,-101.0,136,-97.0,3959,481,88.0,3616,445,1.76
09/06/2026 09:03:36.000,90.419356,23.778582,16.3,168.0,3772.0,Band 8,820,101,BD4592C,-92.0,-10.0,-59.0,-6.0,1,168,-92.0,203,-96.0,136,-97.0,2619,299,89.9,2438,278,2.39
09/06/2026 09:03:37.000,90.419368,23.778621,15.1,168.0,1600.0,Band 3,820,101,BD4592C,-85.0,-7.0,-61.0,-6.0,1,168,-85.0,203,-97.0,136,-99.0,2409,276,92.8,2261,253,2.28
09/06/2026 09:03:38.000,90.419354,23.778626,16.5,168.0,1600.0,Band 3,820,101,BD4592C,-87.0,-11.0,-61.0,-6.0,1,168,-87.0,203,-99.0,136,-100.0,2474,290,82.4,2281,272,2.1
09/06/2026 09:03:39.000,90.419324,23.778598,13.4,168.0,1600.0,Band 3,820,101,BD4592C,-91.0,-12.0,-61.0,-6.0,1,168,-91.0,203,-97.0,136,-99.0,2319,274,85.3,2119,251,2.12
09/06/2026 09:03:40.000,90.419339,23.778581,14.7,168.0,1600.0,Band 3,820,101,BD4592C,-94.0,-12.0,-64.0,-6.0,1,168,-94.0,203,-98.0,136,-94.0,2650,249,89.8,2485,238,2.55
09/06/2026 09:03:41.000,90.419329,23.778657,13.5,168.0,1600.0,Band 3,820,101,BD4592C,-92.0,-15.0,-54.0,-6.0,1,168,-92.0,203,-95.0,136,-95.0,2526,284,95.3,2305,266,2.49
09/06/2026 09:03:42.000,90.419302,23.778702,14.4,168.0,1600.0,Band 3,820,101,BD4592C,-93.0,-11.0,-63.0,-6.0,1,168,-93.0,203,-93.0,136,-93.0,2438,242,90.5,2246,231,2.23
09/06/2026 09:03:43.000,90.419342,23.778791,15.2,168.0,1600.0,Band 3,820,101,BD4592C,-90.0,-10.0,-59.0,-6.0,1,168,-90.0,203,-101.0,136,-95.0,2499,313,95.4,2269,289,1.85
09/06/2026 09:03:44.000,90.419357,23.778848,16.6,168.0,1600.0,Band 3,820,101,BD4592C,-94.0,-10.0,-66.0,-6.0,1,168,-94.0,203,-100.0,136,-96.0,2631,258,99.0,2473,241,2.29
09/06/2026 09:03:45.000,90.419383,23.778867,20.5,168.0,1600.0,Band 3,820,101,BD4592C,-90.0,-7.0,-61.0,-6.0,1,168,-90.0,203,-99.0,136,-98.0,2614,303,91.2,2372,283,2.33
09/06/2026 09:03:46.000,90.419365,23.778931,20.3,168.0,1600.0,Band 3,820,101,BD4592C,-82.0,-12.0,-52.0,3.1,5,168,-82.0,203,-99.0,136,-100.0,15680,1599,75.5,14550,1460,1.68
09/06/2026 09:03:47.000,90.41936,23.779013,19.1,168.0,1600.0,Band 3,820,101,BD4592C,-87.0,-16.0,-51.0,-6.0,1,168,-87.0,203,-100.0,136,-105.0,2570,259,89.5,2412,239,1.97
09/06/2026 09:03:48.000,90.419348,23.779031,18.2,168.0,1600.0,Band 3,820,101,BD4592C,-86.0,-14.0,-52.0,-4.8,1,168,-86.0,15,-97.0,203,-94.0,2607,309,93.6,2466,284,1.9
09/06/2026 09:03:49.000,90.419341,23.779069,19.3,168.0,1600.0,Band 3,820,101,BD4592C,-92.0,-13.0,-60.0,-5.1,1,168,-92.0,15,-91.0,203,-97.0,2642,314,89.6,2414,294,2.45
09/06/2026 09:03:50.000,90.419367,23.779165,19.0,168.0,1600.0,Band 3,820,101,BD4592C,-87.0,-18.0,-53.0,-2.3,2,168,-87.0,15,-94.0,203,-94.0,4062,495,88.7,3683,462,1.99
09/06/2026 09:03:51.000,90.41936,23.779164,20.2,168.0,1600.0,Band 3,820,101,BD4592C,-88.0,-5.0,-61.0,-4.1,1,168,-88.0,15,-92.0,203,-102.0,2535,248,103.1,2299,234,2.02
09/06/2026 09:03:52.000,90.419386,23.779194,21.0,168.0,1600.0,Band 3,820,101,BD4592C,-89.0,-11.0,-58.0,-6.0,1,168,-89.0,15,-97.0,203,-101.0,2613,274,86.5,2454,259,2.73
09/06/2026 09:03:53.000,90.419407,23.779286,22.1,168.0,1600.0,Band 3,820,101,BD4592C,-93.0,-5.0,-68.0,-6.0,1,168,-93.0,15,-101.0,203,-102.0,2595,279,103.8,2481,252,2.55
