global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
144,gulshan_banani_mohakhali,144,normal,09/06/2026 10:21:14.000,eNB02457_SA,53,Band 3,SITE3967.SECA,79,Band 41,14,141.2,36.3,23.776268,90.39962,-81.8,-72.5
145,gulshan_banani_mohakhali,145,normal,09/06/2026 10:21:47.000,SITE3967.SECA,79,Band 41,eNB06004_SB,76,Band 3,33,297.6,32.5,23.778765,90.398713,-82.4,-72.4
146,gulshan_banani_mohakhali,146,normal,09/06/2026 10:22:19.000,eNB06004_SB,76,Band 3,BD4761A,97,Band 1,32,297.3,33.5,23.781342,90.398705,-88.1,-72
147,gulshan_banani_mohakhali,147,normal,09/06/2026 10:22:43.000,BD4761A,97,Band 1,RUSH8324B,93,Band 41,24,208.1,31.2,23.783263,90.398947,-84.9,-76.9
148,gulshan_banani_mohakhali,148,normal,09/06/2026 10:23:46.000,RUSH8324B,93,Band 41,RUSH2566B,65,Band 41,63,591.6,33.8,23.788525,90.399768,-84.7,-73
149,gulshan_banani_mohakhali,149,normal,09/06/2026 10:24:23.000,RUSH2566B,65,Band 41,RUSH9195C,145,Band 41,37,378.4,36.8,23.791873,90.400284,-87.5,-75.3
150,gulshan_banani_mohakhali,150,normal,09/06/2026 10:24:39.000,RUSH9195C,145,Band 41,SITE5858.SECC,36,Band 41,16,177.4,39.9,23.79349,90.400513,-85.3,-80.1
151,gulshan_banani_mohakhali,151,normal,09/06/2026 10:24:52.000,SITE5858.SECC,36,Band 41,RUSH8064C,144,Band 41,13,132.9,36.8,23.794629,90.400691,-88.8,-71.4
152,gulshan_banani_mohakhali,152,normal,09/06/2026 10:25:19.000,RUSH8064C,144,Band 41,eNB02457_SA,53,Band 3,27,263.4,35.1,23.795508,90.402378,-87.8,-74.8
153,gulshan_banani_mohakhali,153,normal,09/06/2026 10:26:04.000,eNB02457_SA,53,Band 3,eNB06271_SA,6,Band 3,45,344.2,27.5,23.795257,90.405818,-74.2,-75.2
154,gulshan_banani_mohakhali,154,normal,09/06/2026 10:26:25.000,eNB06271_SA,6,Band 3,URB-6488-B,115,Band 8,21,244.8,42,23.795156,90.408184,-79.3,-61.7
155,gulshan_banani_mohakhali,155,normal,09/06/2026 10:27:23.000,URB-6488-B,115,Band 8,eNB06427_SA,102,Band 3,58,523.6,32.5,23.794842,90.413354,-71.8,-73.7
156,gulshan_banani_mohakhali,156,normal,09/06/2026 10:27:41.000,eNB06427_SA,102,Band 3,RUSH9777A,118,Band 41,18,190.2,38,23.793943,90.41427,-89.4,-76.2
157,gulshan_banani_mohakhali,157,normal,09/06/2026 10:27:56.000,RUSH9777A,118,Band 41,URB-6488-B,115,Band 8,15,161,38.6,23.792461,90.414391,-83.5,-61.3
158,gulshan_banani_mohakhali,158,normal,09/06/2026 10:28:35.000,URB-6488-B,115,Band 8,URB-3785-B,82,Band 8,39,332.7,30.7,23.789554,90.414699,-73.7,-58.7
159,gulshan_banani_mohakhali,159,normal,09/06/2026 10:30:03.000,URB-3785-B,82,Band 8,RUSH2566B,65,Band 41,88,893.9,36.6,23.781471,90.415337,-71.5,-75.4
160,gulshan_banani_mohakhali,160,normal,09/06/2026 10:30:19.000,RUSH2566B,65,Band 41,BD4761A,97,Band 1,16,200.5,45.1,23.780821,90.41542,-85,-72.8
161,gulshan_banani_mohakhali,161,normal,09/06/2026 10:31:00.000,BD4761A,97,Band 1,eNB09837_SC,112,Band 3,41,532.7,46.8,23.785639,90.414972,-81.2,-68.4
162,gulshan_banani_mohakhali,162,normal,09/06/2026 10:31:47.000,eNB09837_SC,112,Band 3,URB-7109-B,106,Band 8,47,598.8,45.9,23.790956,90.414515,-84.6,-62
163,gulshan_banani_mohakhali,163,normal,09/06/2026 10:32:08.000,URB-7109-B,106,Band 8,eNB06427_SA,102,Band 3,21,231.7,39.7,23.792984,90.414341,-73.2,-71.7
164,gulshan_banani_mohakhali,164,normal,09/06/2026 10:32:33.000,eNB06427_SA,102,Band 3,URB-6488-B,115,Band 8,25,285.2,41.1,23.794865,90.413246,-81.1,-61.9
165,gulshan_banani_mohakhali,165,normal,09/06/2026 10:32:46.000,URB-6488-B,115,Band 8,eNB03982_SB,147,Band 3,13,158.8,44,23.794948,90.411773,-76.4,-67.7
166,gulshan_banani_mohakhali,166,normal,09/06/2026 10:32:59.000,eNB03982_SB,147,Band 3,eNB02986_SB,158,Band 3,13,162.6,45,23.795028,90.410174,-89.1,-73
167,gulshan_banani_mohakhali,167,normal,09/06/2026 10:34:07.000,eNB02986_SB,158,Band 3,SITE7725.SECB,135,Band 41,68,804.5,42.6,23.795537,90.402258,-82.6,-74.5
168,gulshan_banani_mohakhali,168,normal,09/06/2026 10:34:39.000,SITE7725.SECB,135,Band 41,RUSH8287A,68,Band 41,32,370.9,41.7,23.793577,90.400548,-86.6,-78.3
169,gulshan_banani_mohakhali,169,normal,09/06/2026 10:35:16.000,RUSH8287A,68,Band 41,URB-7109-B,106,Band 8,37,415.5,40.4,23.789894,90.399959,-83.8,-60.2
170,gulshan_banani_mohakhali,170,normal,09/06/2026 10:35:36.000,URB-7109-B,106,Band 8,eNB05980_SB,5,Band 3,20,239.6,43.1,23.787795,90.399665,-68.9,-77
171,gulshan_banani_mohakhali,171,normal,09/06/2026 10:36:49.000,eNB05980_SB,5,Band 3,RUSH8324B,93,Band 41,73,701.4,34.6,23.781522,90.398691,-87.3,-73.5
172,gulshan_banani_mohakhali,172,normal,09/06/2026 10:37:22.000,RUSH8324B,93,Band 41,SITE4105.SECC,7,Band 41,33,327.7,35.7,23.778673,90.398697,-82.7,-74.8
173,gulshan_banani_mohakhali,173,normal,09/06/2026 10:37:30.000,SITE4105.SECC,7,Band 41,SITE7725.SECB,135,Band 41,8,20.9,9.4,23.77856,90.398733,-85.2,-77.9
174,gulshan_banani_mohakhali,174,normal,09/06/2026 10:38:30.000,SITE7725.SECB,135,Band 41,SITE9906.SECB,110,Band 41,60,525.1,31.5,23.774024,90.400456,-85.4,-73.3
175,gulshan_banani_mohakhali,175,normal,09/06/2026 10:38:53.000,SITE9906.SECB,110,Band 41,SITE3198.SECA,113,Band 41,23,204.3,32,23.772296,90.401039,-83.2,-77.5
176,gulshan_banani_mohakhali,176,normal,09/06/2026 10:39:14.000,SITE3198.SECA,113,Band 41,eNB05980_SB,5,Band 3,21,201,34.5,23.773492,90.400671,-89.1,-75
177,gulshan_banani_mohakhali,177,normal,09/06/2026 10:39:24.000,eNB05980_SB,5,Band 3,RUSH5223C,16,Band 41,10,104.1,37.5,23.774395,90.400331,-79.6,-77.5
178,gulshan_banani_mohakhali,178,normal,09/06/2026 10:40:31.000,RUSH5223C,16,Band 41,eNB09837_SC,112,Band 3,67,490.4,26.4,23.77854,90.3988,-89.3,-75.8
179,gulshan_banani_mohakhali,179,normal,09/06/2026 10:40:55.000,eNB09837_SC,112,Band 3,eNB06004_SB,76,Band 3,24,173.8,26.1,23.779991,90.398439,-77.7,-72.6
180,gulshan_banani_mohakhali,180,normal,09/06/2026 10:41:10.000,eNB06004_SB,76,Band 3,eNB05980_SB,5,Band 3,15,40.6,9.7,23.780383,90.398502,-78.6,-79.6
181,gulshan_banani_mohakhali,181,normal,09/06/2026 10:42:36.000,eNB05980_SB,5,Band 3,URB-1391-C,19,Band 8,86,453.1,19,23.784372,90.399118,-75.5,-58.7
182,gulshan_banani_mohakhali,182,normal,09/06/2026 10:43:05.000,URB-1391-C,19,Band 8,RUSH4551B,42,Band 41,29,105.2,13.1,23.785404,90.399265,-78.1,-73
183,gulshan_banani_mohakhali,183,normal,09/06/2026 10:43:18.000,RUSH4551B,42,Band 41,RUSH8324B,93,Band 41,13,81.6,22.6,23.786118,90.399395,-88.5,-75.4
184,gulshan_banani_mohakhali,184,normal,09/06/2026 10:43:36.000,RUSH8324B,93,Band 41,eNB06427_SA,102,Band 3,18,133.3,26.7,23.78727,90.399584,-86.7,-71.4
185,gulshan_banani_mohakhali,185,normal,09/06/2026 10:43:59.000,eNB06427_SA,102,Band 3,SITE4105.SECC,7,Band 41,23,151,23.6,23.788602,90.399803,-82.7,-73.6
186,gulshan_banani_mohakhali,186,normal,09/06/2026 10:44:14.000,SITE4105.SECC,7,Band 41,eNB03104_SA,26,Band 3,15,116.1,27.9,23.789654,90.399943,-85,-76.6
187,gulshan_banani_mohakhali,187,normal,09/06/2026 10:44:46.000,eNB03104_SA,26,Band 3,eNB06427_SA,102,Band 3,32,180.3,20.3,23.791259,90.400193,-84.9,-64.7
188,gulshan_banani_mohakhali,188,normal,09/06/2026 10:45:00.000,eNB06427_SA,102,Band 3,RUSH4551B,42,Band 41,14,78.3,20.1,23.791941,90.400298,-80.6,-73.5
189,gulshan_banani_mohakhali,189,normal,09/06/2026 10:45:43.000,RUSH4551B,42,Band 41,RUSH9777A,118,Band 41,43,419.6,35.1,23.795572,90.401027,-82.6,-71.9
190,gulshan_banani_mohakhali,190,normal,09/06/2026 10:45:56.000,RUSH9777A,118,Band 41,URB-1391-C,19,Band 8,13,176.5,48.9,23.795467,90.402729,-80.5,-60
191,gulshan_banani_mohakhali,191,normal,09/06/2026 10:46:59.000,URB-1391-C,19,Band 8,SITE6519.SECA,86,Band 41,63,469.7,26.8,23.795173,90.407298,-63.2,-74.3
192,gulshan_banani_mohakhali,192,normal,09/06/2026 10:47:08.000,SITE6519.SECA,86,Band 41,eNB03982_SB,147,Band 3,9,46.7,18.7,23.795166,90.407773,-88.1,-71.9
193,gulshan_banani_mohakhali,193,normal,09/06/2026 10:47:19.000,eNB03982_SB,147,Band 3,SITE4105.SECC,7,Band 41,11,77.2,25.3,23.795144,90.408506,-88.7,-74.9
194,gulshan_banani_mohakhali,194,normal,09/06/2026 10:48:25.000,SITE4105.SECC,7,Band 41,SITE3198.SECA,113,Band 41,66,438.9,23.9,23.794896,90.412777,-88.1,-74.9
195,gulshan_banani_mohakhali,195,normal,09/06/2026 10:49:27.000,SITE3198.SECA,113,Band 41,RUSH9195C,145,Band 41,62,375,21.8,23.792735,90.414375,-88.1,-77.1
196,gulshan_banani_mohakhali,196,normal,09/06/2026 10:49:40.000,RUSH9195C,145,Band 41,eNB02457_SA,53,Band 3,13,65.3,18.1,23.79218,90.414425,-85.8,-71.8
197,gulshan_banani_mohakhali,197,normal,09/06/2026 10:50:02.000,eNB02457_SA,53,Band 3,URB-7109-B,106,Band 8,22,121,19.8,23.791023,90.414504,-89.7,-66.2
198,gulshan_banani_mohakhali,198,normal,09/06/2026 10:50:24.000,URB-7109-B,106,Band 8,RUSH3256A,35,Band 41,22,157.3,25.7,23.78964,90.414649,-70.4,-75.2
199,gulshan_banani_mohakhali,199,normal,09/06/2026 10:50:50.000,RUSH3256A,35,Band 41,eNB06004_SB,76,Band 3,26,156.1,21.6,23.788232,90.414755,-82.4,-72.1
200,gulshan_banani_mohakhali,200,normal,09/06/2026 10:51:08.000,eNB06004_SB,76,Band 3,RUSH2566B,65,Band 41,18,95.9,19.2,23.787387,90.414833,-82.3,-76.1
201,gulshan_banani_mohakhali,201,normal,09/06/2026 10:51:42.000,RUSH2566B,65,Band 41,BD4068A,22,Band 1,34,204.8,21.7,23.785532,90.414954,-84.5,-74.2
202,gulshan_banani_mohakhali,202,normal,09/06/2026 10:52:06.000,BD4068A,22,Band 1,URB-7109-B,106,Band 8,24,112.5,16.9,23.784607,90.415131,-86.4,-63.5
203,gulshan_banani_mohakhali,203,normal,09/06/2026 10:52:31.000,URB-7109-B,106,Band 8,URB-6488-B,115,Band 8,25,152.2,21.9,23.783206,90.415194,-72,-59
204,gulshan_banani_mohakhali,204,normal,09/06/2026 10:52:46.000,URB-6488-B,115,Band 8,BD4761A,97,Band 1,15,76.2,18.3,23.782474,90.415239,-67.9,-70.7
205,gulshan_banani_mohakhali,205,normal,09/06/2026 10:53:03.000,BD4761A,97,Band 1,URB-7109-B,106,Band 8,17,93.2,19.7,23.78169,90.415368,-81.5,-59.3
206,gulshan_banani_mohakhali,206,normal,09/06/2026 10:53:09.000,URB-7109-B,106,Band 8,SITE7516.SECB,129,Band 41,6,33.7,20.2,23.781376,90.415344,-73.3,-76
207,gulshan_banani_mohakhali,207,normal,09/06/2026 10:53:49.000,SITE7516.SECB,129,Band 41,RUSH9777A,118,Band 41,40,220,19.8,23.78113,90.415405,-83.7,-74
208,gulshan_banani_mohakhali,208,normal,09/06/2026 10:54:41.000,RUSH9777A,118,Band 41,URB-5413-C,41,Band 8,52,290.9,20.1,23.783755,90.415155,-84.1,-60.7
209,gulshan_banani_mohakhali,209,normal,09/06/2026 10:55:17.000,URB-5413-C,41,Band 8,RUSH4551B,42,Band 41,36,244.3,24.4,23.785917,90.414981,-73.7,-75.7
210,gulshan_banani_mohakhali,210,normal,09/06/2026 10:55:37.000,RUSH4551B,42,Band 41,eNB02986_SB,158,Band 3,20,127.6,23,23.787095,90.414865,-88.8,-72.4
211,gulshan_banani_mohakhali,211,normal,09/06/2026 10:56:28.000,eNB02986_SB,158,Band 3,eNB09837_SC,112,Band 3,51,297,21,23.789736,90.414622,-81.6,-74.7
212,gulshan_banani_mohakhali,212,normal,09/06/2026 10:57:04.000,eNB09837_SC,112,Band 3,eNB03982_SB,147,Band 3,36,252,25.2,23.792007,90.41444,-83.4,-74.2
213,gulshan_banani_mohakhali,213,normal,09/06/2026 10:57:16.000,eNB03982_SB,147,Band 3,RUSH8287A,68,Band 41,12,36.7,11,23.792265,90.414413,-78.9,-81.4
214,gulshan_banani_mohakhali,214,normal,09/06/2026 10:57:44.000,RUSH8287A,68,Band 41,URB-6488-B,115,Band 8,28,114,14.7,23.793344,90.414306,-91.3,-66.3
215,gulshan_banani_mohakhali,215,normal,09/06/2026 10:58:10.000,URB-6488-B,115,Band 8,URB-2361-B,33,Band 8,26,179.9,24.9,23.794826,90.414023,-75.3,-64.1
216,gulshan_banani_mohakhali,216,normal,09/06/2026 10:58:17.000,URB-2361-B,33,Band 8,URB-7109-B,106,Band 8,7,47,24.2,23.794868,90.413588,-74.9,-58.7
217,gulshan_banani_mohakhali,217,normal,09/06/2026 10:58:38.000,URB-7109-B,106,Band 8,RUSH2566B,65,Band 41,21,116.5,20,23.794897,90.412425,-69.1,-75.7
218,gulshan_banani_mohakhali,218,normal,09/06/2026 10:58:57.000,RUSH2566B,65,Band 41,SITE3967.SECA,79,Band 41,19,121.7,23.1,23.794976,90.411253,-84.2,-73.1
219,gulshan_banani_mohakhali,219,normal,09/06/2026 10:59:38.000,SITE3967.SECA,79,Band 41,SITE5999.SECB,60,Band 41,41,213.6,18.8,23.795122,90.409234,-87.1,-69.8
220,gulshan_banani_mohakhali,220,normal,09/06/2026 10:59:52.000,SITE5999.SECB,60,Band 41,URB-7926-C,117,Band 8,14,89.1,22.9,23.795122,90.408255,-79.4,-58.7
221,gulshan_banani_mohakhali,221,normal,09/06/2026 11:00:08.000,URB-7926-C,117,Band 8,BD2802A,71,Band 1,16,120.1,27,23.795227,90.407067,-70.9,-72.3
222,gulshan_banani_mohakhali,222,normal,09/06/2026 11:00:35.000,BD2802A,71,Band 1,eNB09837_SC,112,Band 3,27,82.8,11,23.795238,90.4063,-82.3,-77
223,gulshan_banani_mohakhali,223,normal,09/06/2026 11:00:59.000,eNB09837_SC,112,Band 3,BD2498C,124,Band 1,24,128,19.2,23.795344,90.405082,-81.9,-70.6
224,gulshan_banani_mohakhali,224,normal,09/06/2026 11:01:25.000,BD2498C,124,Band 1,SITE7516.SECB,129,Band 41,26,146.5,20.3,23.795428,90.403655,-81.2,-77.4
225,gulshan_banani_mohakhali,225,normal,09/06/2026 11:02:19.000,SITE7516.SECB,129,Band 41,SITE6519.SECA,86,Band 41,54,326.2,21.7,23.795172,90.400775,-79.9,-72.8
226,gulshan_banani_mohakhali,226,normal,09/06/2026 11:02:38.000,SITE6519.SECA,86,Band 41,URB-3995-B,21,Band 8,19,162.4,30.8,23.793707,90.400565,-83.4,-68.3
227,gulshan_banani_mohakhali,227,normal,09/06/2026 11:02:47.000,URB-3995-B,21,Band 8,SITE7725.SECB,135,Band 41,9,84,33.6,23.792954,90.400441,-74.1,-75.8
228,gulshan_banani_mohakhali,228,normal,09/06/2026 11:03:30.000,SITE7725.SECB,135,Band 41,URB-3995-B,21,Band 8,43,348.1,29.1,23.78988,90.399974,-89.5,-58.7
229,gulshan_banani_mohakhali,229,normal,09/06/2026 11:04:08.000,URB-3995-B,21,Band 8,RUSH8064C,144,Band 41,38,288.7,27.3,23.787296,90.399583,-75.8,-68.7
230,gulshan_banani_mohakhali,230,normal,09/06/2026 11:04:54.000,RUSH8064C,144,Band 41,BD4225B,61,Band 1,46,310.2,24.3,23.784561,90.399162,-83.7,-76.7
231,gulshan_banani_mohakhali,231,normal,09/06/2026 11:05:07.000,BD4225B,61,Band 1,eNB06271_SA,6,Band 3,13,87,24.1,23.78379,90.399047,-82.6,-74.7
232,gulshan_banani_mohakhali,232,normal,09/06/2026 11:05:15.000,eNB06271_SA,6,Band 3,BD3163B,91,Band 1,8,60.3,27.1,23.783259,90.398942,-84,-75.8
233,gulshan_banani_mohakhali,233,normal,09/06/2026 11:05:52.000,BD3163B,91,Band 1,BD4761A,97,Band 1,37,172.9,16.8,23.781678,90.398707,-88.7,-73.6
234,gulshan_banani_mohakhali,234,normal,09/06/2026 11:06:23.000,BD4761A,97,Band 1,eNB06004_SB,76,Band 3,31,352.9,41,23.778571,90.398766,-80.3,-70
235,gulshan_banani_mohakhali,235,normal,09/06/2026 11:06:51.000,eNB06004_SB,76,Band 3,SITE7516.SECB,129,Band 41,28,267.2,34.4,23.776355,90.399565,-75.6,-77.8
236,gulshan_banani_mohakhali,236,normal,09/06/2026 11:07:36.000,SITE7516.SECB,129,Band 41,BD4819A,45,Band 1,45,272.9,21.8,23.774017,90.400409,-87.8,-73.7
237,gulshan_banani_mohakhali,237,normal,09/06/2026 11:08:11.000,BD4819A,45,Band 1,RUSH8064C,144,Band 41,35,256.1,26.3,23.772207,90.401109,-85,-75.3
238,gulshan_banani_mohakhali,238,normal,09/06/2026 11:08:31.000,RUSH8064C,144,Band 41,URB-5413-C,41,Band 8,20,74.3,13.4,23.772854,90.400888,-84.3,-62.9
239,gulshan_banani_mohakhali,239,normal,09/06/2026 11:08:48.000,URB-5413-C,41,Band 8,URB-1391-C,19,Band 8,17,100.4,21.3,23.773734,90.400575,-73.6,-59
240,gulshan_banani_mohakhali,240,normal,09/06/2026 11:08:59.000,URB-1391-C,19,Band 8,SITE4105.SECC,7,Band 41,11,53.6,17.5,23.774173,90.400377,-66.6,-72.9
241,gulshan_banani_mohakhali,241,normal,09/06/2026 11:09:46.000,SITE4105.SECC,7,Band 41,RUSH9777A,118,Band 41,47,184,14.1,23.775736,90.399815,-84.8,-72.7
242,gulshan_banani_mohakhali,242,normal,09/06/2026 11:10:10.000,RUSH9777A,118,Band 41,URB-3785-B,82,Band 8,24,231.1,34.7,23.777757,90.399062,-83.3,-62.9
243,gulshan_banani_mohakhali,243,normal,09/06/2026 11:10:21.000,URB-3785-B,82,Band 8,RUSH5223C,16,Band 41,11,129,42.2,23.778844,90.398659,-70.7,-72.5
244,gulshan_banani_mohakhali,244,normal,09/06/2026 11:10:49.000,RUSH5223C,16,Band 41,SITE5858.SECC,36,Band 41,28,286.1,36.8,23.781429,90.398693,-84.1,-75.2
245,gulshan_banani_mohakhali,245,normal,09/06/2026 11:11:12.000,SITE5858.SECC,36,Band 41,BD2498C,124,Band 1,23,253.1,39.6,23.783637,90.399029,-84,-72.5
246,gulshan_banani_mohakhali,246,normal,09/06/2026 11:11:56.000,BD2498C,124,Band 1,RUSH8324B,93,Band 41,44,460.3,37.7,23.787723,90.39963,-82.7,-77.5
247,gulshan_banani_mohakhali,247,normal,09/06/2026 11:12:08.000,RUSH8324B,93,Band 41,URB-1391-C,19,Band 8,12,145.8,43.7,23.789021,90.399838,-84.3,-64.1
248,gulshan_banani_mohakhali,248,normal,09/06/2026 11:12:49.000,URB-1391-C,19,Band 8,RUSH9777A,118,Band 41,41,368,32.3,23.7923,90.400398,-74.5,-72.2
249,gulshan_banani_mohakhali,249,normal,09/06/2026 11:13:25.000,RUSH9777A,118,Band 41,eNB03982_SB,147,Band 3,36,443.1,44.3,23.795519,90.401584,-85.4,-74.2
250,gulshan_banani_mohakhali,250,normal,09/06/2026 11:13:56.000,eNB03982_SB,147,Band 3,SITE7725.SECB,135,Band 41,31,397.9,46.2,23.795338,90.40549,-77.5,-74.7
251,gulshan_banani_mohakhali,251,normal,09/06/2026 11:14:34.000,SITE7725.SECB,135,Band 41,BD4761A,97,Band 1,38,451.3,42.8,23.795068,90.409937,-93,-72.6
252,gulshan_banani_mohakhali,252,normal,09/06/2026 11:14:54.000,BD4761A,97,Band 1,BD4819A,45,Band 1,20,268.6,48.3,23.794901,90.412546,-79,-77.3
253,gulshan_banani_mohakhali,253,normal,09/06/2026 11:15:38.000,BD4819A,45,Band 1,URB-2361-B,33,Band 8,44,575.4,47.1,23.791153,90.414481,-87.7,-58.7
254,gulshan_banani_mohakhali,254,normal,09/06/2026 11:16:26.000,URB-2361-B,33,Band 8,RUSH8287A,68,Band 41,48,561.2,42.1,23.786146,90.414987,-72.2,-72
255,gulshan_banani_mohakhali,255,normal,09/06/2026 11:16:46.000,RUSH8287A,68,Band 41,SITE5858.SECC,36,Band 41,20,136.3,24.5,23.785035,90.415115,-82.2,-75.2
256,gulshan_banani_mohakhali,256,normal,09/06/2026 11:16:57.000,SITE5858.SECC,36,Band 41,eNB03104_SA,26,Band 3,11,43.7,14.3,23.784572,90.415081,-83.3,-79.3
257,gulshan_banani_mohakhali,257,normal,09/06/2026 11:17:32.000,eNB03104_SA,26,Band 3,eNB06004_SB,76,Band 3,35,300.6,30.9,23.781875,90.415278,-82.9,-75
258,gulshan_banani_mohakhali,258,normal,09/06/2026 11:18:00.000,eNB06004_SB,76,Band 3,BD6743A,143,Band 1,28,250.6,32.2,23.780907,90.415397,-81.9,-77.5
259,gulshan_banani_mohakhali,259,normal,09/06/2026 11:18:50.000,BD6743A,143,Band 1,SITE4105.SECC,7,Band 41,50,459.9,33.1,23.785006,90.415057,-81.2,-77.9
260,gulshan_banani_mohakhali,260,normal,09/06/2026 11:19:12.000,SITE4105.SECC,7,Band 41,RUSH9777A,118,Band 41,22,192.9,31.6,23.786695,90.414903,-89.4,-73.2
261,gulshan_banani_mohakhali,261,normal,09/06/2026 11:19:29.000,RUSH9777A,118,Band 41,eNB06004_SB,76,Band 3,17,70.5,14.9,23.787325,90.414832,-84.8,-74.9
262,gulshan_banani_mohakhali,262,normal,09/06/2026 11:19:56.000,eNB06004_SB,76,Band 3,RUSH8287A,68,Band 41,27,222.9,29.7,23.789366,90.414665,-79.6,-69.4
263,gulshan_banani_mohakhali,263,normal,09/06/2026 11:20:13.000,RUSH8287A,68,Band 41,SITE7725.SECB,135,Band 41,17,138.7,29.4,23.7906,90.414566,-75.9,-75.2
264,gulshan_banani_mohakhali,264,normal,09/06/2026 11:20:39.000,SITE7725.SECB,135,Band 41,SITE6519.SECA,86,Band 41,26,232.2,32.2,23.79269,90.414384,-81.5,-76.5
265,gulshan_banani_mohakhali,265,normal,09/06/2026 11:21:06.000,SITE6519.SECA,86,Band 41,SITE9906.SECB,110,Band 41,27,280.3,37.4,23.794823,90.413792,-82.4,-74.9
266,gulshan_banani_mohakhali,266,normal,09/06/2026 11:21:27.000,SITE9906.SECB,110,Band 41,SITE7725.SECB,135,Band 41,21,166.8,28.6,23.794927,90.412145,-86.9,-70.9
267,gulshan_banani_mohakhali,267,normal,09/06/2026 11:21:50.000,SITE7725.SECB,135,Band 41,RUSH9195C,145,Band 41,23,214.8,33.6,23.795047,90.410013,-80.5,-71.4
268,gulshan_banani_mohakhali,268,normal,09/06/2026 11:22:09.000,RUSH9195C,145,Band 41,RUSH9777A,118,Band 41,19,173.1,32.8,23.795163,90.408337,-83.5,-72.9
269,gulshan_banani_mohakhali,269,normal,09/06/2026 11:22:31.000,RUSH9777A,118,Band 41,eNB06271_SA,6,Band 3,22,190.2,31.1,23.795253,90.406477,-85.6,-71.9
270,gulshan_banani_mohakhali,270,normal,09/06/2026 11:22:57.000,eNB06271_SA,6,Band 3,BD2802A,71,Band 1,26,211.6,29.3,23.795355,90.404396,-86,-66.3
271,gulshan_banani_mohakhali,271,normal,09/06/2026 11:23:15.000,BD2802A,71,Band 1,eNB09837_SC,112,Band 3,18,167.7,33.5,23.795454,90.402722,-78.1,-72.7
272,gulshan_banani_mohakhali,272,normal,09/06/2026 11:23:30.000,eNB09837_SC,112,Band 3,BD4819A,45,Band 1,15,123.4,29.6,23.795538,90.401613,-80.9,-73.7
273,gulshan_banani_mohakhali,273,normal,09/06/2026 11:24:00.000,BD4819A,45,Band 1,eNB02457_SA,53,Band 3,30,120,14.4,23.795168,90.400813,-83.2,-71.1
274,gulshan_banani_mohakhali,274,normal,09/06/2026 11:25:06.000,eNB02457_SA,53,Band 3,SITE3198.SECA,113,Band 41,66,564.8,30.8,23.790074,90.400009,-81.7,-73.3
275,gulshan_banani_mohakhali,275,normal,09/06/2026 11:25:59.000,SITE3198.SECA,113,Band 41,eNB09837_SC,112,Band 3,53,637.4,43.3,23.784431,90.399154,-85.4,-69.3
276,gulshan_banani_mohakhali,276,normal,09/06/2026 11:26:37.000,eNB09837_SC,112,Band 3,eNB05980_SB,5,Band 3,38,237.3,22.5,23.782329,90.398817,-82.2,-69.5
277,gulshan_banani_mohakhali,277,normal,09/06/2026 11:26:53.000,eNB05980_SB,5,Band 3,URB-6488-B,115,Band 8,16,133.4,30,23.781158,90.39864,-82.4,-62.5
278,gulshan_banani_mohakhali,278,normal,09/06/2026 11:27:07.000,URB-6488-B,115,Band 8,eNB03104_SA,26,Band 3,14,110.1,28.3,23.780189,90.39852,-73,-73.6
279,gulshan_banani_mohakhali,279,normal,09/06/2026 11:27:47.000,eNB03104_SA,26,Band 3,SITE3967.SECA,79,Band 41,40,342.8,30.9,23.777242,90.39927,-83,-75.7
280,gulshan_banani_mohakhali,280,normal,09/06/2026 11:28:38.000,SITE3967.SECA,79,Band 41,eNB02986_SB,158,Band 3,51,390.3,27.6,23.773936,90.400497,-87.7,-76.6
281,gulshan_banani_mohakhali,281,normal,09/06/2026 11:30:10.000,eNB02986_SB,158,Band 3,RUSH5223C,16,Band 41,92,535.6,21,23.774724,90.400183,-81,-74
282,gulshan_banani_mohakhali,282,normal,09/06/2026 11:31:17.000,RUSH5223C,16,Band 41,eNB03982_SB,147,Band 3,67,525,28.2,23.77921,90.398533,-81.4,-73.3
283,gulshan_banani_mohakhali,283,normal,09/06/2026 11:32:28.000,eNB03982_SB,147,Band 3,RUSH2566B,65,Band 41,71,574.1,29.1,23.784258,90.399066,-84.6,-71.9
284,gulshan_banani_mohakhali,284,normal,09/06/2026 11:32:48.000,RUSH2566B,65,Band 41,BD6743A,143,Band 1,20,30.8,5.5,23.784461,90.399169,-87.8,-69.6
285,gulshan_banani_mohakhali,285,normal,09/06/2026 11:33:19.000,BD6743A,143,Band 1,eNB05980_SB,5,Band 3,31,129.7,15.1,23.785725,90.399321,-83.4,-71.2
286,gulshan_banani_mohakhali,286,normal,09/06/2026 11:34:06.000,eNB05980_SB,5,Band 3,RUSH8064C,144,Band 41,47,176.2,13.5,23.787237,90.399584,-84,-75.5
287,gulshan_banani_mohakhali,287,normal,09/06/2026 11:34:34.000,RUSH8064C,144,Band 41,eNB03104_SA,26,Band 3,28,131.3,16.9,23.788404,90.399702,-80,-74.1
